mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Boost__base_estimator__class_weight,param_Boost__base_estimator__max_depth,param_Boost__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.023562240600585937,0.001403951644897461,0.4582560296846011,0.46116417659895925,balanced,2,5,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 5}",170,0.42857142857142855,0.4340062111801242,0.43167701863354035,0.4332046332046332,0.43167701863354035,0.4332046332046332,0.43478260869565216,0.43243243243243246,0.5652173913043478,0.572972972972973,0.0006339931064127649,0.00020058168520980157,0.05337232870467451,0.055906613721071426
0.052138757705688474,0.002105522155761719,0.5683364254792826,0.5722016115494376,balanced,2,10,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 10}",162,0.5714285714285714,0.5722049689440993,0.5683229813664596,0.572972972972973,0.5683229813664596,0.5714285714285714,0.5683229813664596,0.5714285714285714,0.5652173913043478,0.572972972972973,0.0024356177344471795,0.00037504348629440446,0.0019704685359811383,0.0006906794076087276
0.1039764404296875,0.0034090518951416016,0.5417439703153989,0.5444023837502099,balanced,2,20,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 20}",168,0.5714285714285714,0.5722049689440993,0.5683229813664596,0.572972972972973,0.5683229813664596,0.5714285714285714,0.43478260869565216,0.43243243243243246,0.5652173913043478,0.572972972972973,0.00926922229551891,0.0007368052465486099,0.05337232870467453,0.055987901727188684
0.15210442543029784,0.004913139343261719,0.5677179962894249,0.5722016115494376,balanced,2,30,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 30}",164,0.5714285714285714,0.5722049689440993,0.5683229813664596,0.572972972972973,0.5683229813664596,0.5714285714285714,0.5652173913043478,0.5714285714285714,0.5652173913043478,0.572972972972973,0.005339674437979348,0.0005843859189434883,0.0023318463924900017,0.0006906794076087276
0.20374174118041993,0.006316852569580078,0.5411255411255411,0.5444023837502099,balanced,2,40,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 40}",169,0.5714285714285714,0.5722049689440993,0.5683229813664596,0.572972972972973,0.5683229813664596,0.5714285714285714,0.43167701863354035,0.43243243243243246,0.5652173913043478,0.572972972972973,0.004568757118431213,0.000680265011439475,0.054611717247018195,0.055987901727188684
0.25417585372924806,0.007419729232788086,0.5677179962894249,0.5722016115494376,balanced,2,50,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 50}",164,0.5714285714285714,0.5722049689440993,0.5683229813664596,0.572972972972973,0.5683229813664596,0.5714285714285714,0.5652173913043478,0.5714285714285714,0.5652173913043478,0.572972972972973,0.007146594542915773,0.0012444124900331075,0.0023318463924900017,0.0006906794076087276
0.504240894317627,0.015641450881958008,0.5423623995052567,0.5444023837502099,balanced,2,100,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 2, 'Boost__n_estimators': 100}",167,0.5714285714285714,0.5722049689440993,0.5683229813664596,0.572972972972973,0.5683229813664596,0.5714285714285714,0.43478260869565216,0.43243243243243246,0.5683229813664596,0.572972972972973,0.008129645805629053,0.000736883137728004,0.053657962146300996,0.055987901727188684
0.006116199493408203,0.0008020877838134765,0.5670995670995671,0.569263891220413,balanced,3,1,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 1}",166,0.5683890577507599,0.5690993788819876,0.5652173913043478,0.5698841698841699,0.5714285714285714,0.5698841698841699,0.5683229813664596,0.5691119691119692,0.562111801242236,0.5683397683397683,0.0003751709003974289,0.0002456125854029683,0.0031666498301488838,0.0005785566483039301
0.01313486099243164,0.0007017612457275391,0.7835497835497836,0.7954918583179452,balanced,3,2,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 2}",160,0.8115501519756839,0.8299689440993789,0.8478260869565217,0.8231660231660232,0.7608695652173914,0.7922779922779922,0.6863354037267081,0.7003861003861004,0.8105590062111802,0.8316602316602316,0.0013965174602007405,0.0002456904371521478,0.05578419901408967,0.04963489538814276
0.03218555450439453,0.0014039039611816405,0.87569573283859,0.8962590229981535,balanced,3,5,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 5}",156,0.8753799392097265,0.8967391304347826,0.8975155279503105,0.9057915057915058,0.8322981366459627,0.844015444015444,0.8881987577639752,0.8988416988416988,0.8850931677018633,0.9359073359073359,0.002159714084880354,0.0002005582189077291,0.02277244191669883,0.02966192578824287
0.06306772232055664,0.0021056175231933595,0.8608534322820037,0.8711071008897096,balanced,3,10,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 10}",157,0.9148936170212766,0.9169254658385093,0.8416149068322981,0.8540540540540541,0.84472049689441,0.8378378378378378,0.7981366459627329,0.8015444015444015,0.9037267080745341,0.9451737451737452,0.002273298001884127,0.00020055770874023439,0.04323216835677102,0.052577199949557375
0.13024654388427734,0.0037096500396728515,0.8787878787878788,0.894242907503777,balanced,3,20,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 20}",155,0.8753799392097265,0.8889751552795031,0.9161490683229814,0.9289575289575289,0.8478260869565217,0.8555984555984556,0.8571428571428571,0.864092664092664,0.8975155279503105,0.9335907335907336,0.0026223516064995526,0.00040144933092718145,0.025186500127747924,0.03219793911030667
0.19181008338928224,0.005213880538940429,0.8583797155225726,0.8841765989592076,balanced,3,30,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 30}",158,0.8449848024316109,0.8633540372670807,0.8975155279503105,0.9413127413127413,0.8540372670807453,0.8803088803088803,0.7857142857142857,0.7961389961389962,0.9099378881987578,0.9397683397683397,0.004490934671128366,0.0006797446838675096,0.04388719927995209,0.05395208660013589
0.25888848304748535,0.006717824935913086,0.8855905998763142,0.9147884841363101,balanced,3,40,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 40}",153,0.8844984802431611,0.8936335403726708,0.906832298136646,0.9521235521235522,0.8757763975155279,0.9243243243243243,0.8571428571428571,0.864092664092664,0.9037267080745341,0.9397683397683397,0.0048565833733595215,0.00040118706703127447,0.01832832063267923,0.03202008917114648
0.316942834854126,0.008221912384033202,0.8824984539270253,0.9045979519892564,balanced,3,50,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 50}",154,0.8844984802431611,0.8959627329192547,0.922360248447205,0.9567567567567568,0.9037267080745341,0.9436293436293436,0.7888198757763976,0.7961389961389962,0.9130434782608695,0.9305019305019305,0.014216694182315862,0.0006799134308678987,0.04837662035756459,0.0578842269766761
0.6365927219390869,0.01634368896484375,0.9010513296227582,0.9294804431760954,balanced,3,100,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 3, 'Boost__n_estimators': 100}",150,0.8905775075987842,0.9122670807453416,0.9440993788819876,0.9714285714285714,0.8975155279503105,0.9521235521235522,0.860248447204969,0.864092664092664,0.9130434782608695,0.9474903474903474,0.020021599434905873,0.0005114271275904779,0.027459124716428893,0.0378644265762396
0.007820653915405273,0.0007019519805908203,0.6870748299319728,0.6944938727547423,balanced,4,1,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 1}",161,0.6869300911854104,0.6925465838509317,0.7049689440993789,0.6934362934362934,0.6863354037267081,0.6942084942084942,0.6863354037267081,0.6926640926640927,0.6708074534161491,0.6996138996138996,0.0007503482067540827,0.00024563202519765014,0.010801900046252968,0.0026288636032705697
0.01524038314819336,0.0010027885437011719,0.8961038961038961,0.9087821050864531,balanced,4,2,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 2}",152,0.8966565349544073,0.9091614906832298,0.9658385093167702,0.9451737451737452,0.7888198757763976,0.8308880308880309,0.9099378881987578,0.901930501930502,0.9192546583850931,0.9567567567567568,0.0006803283976315002,3.9895058943465975e-07,0.05835477471098713,0.0441372719265633
0.03639674186706543,0.0013033390045166016,0.9035250463821892,0.9246886016451235,balanced,4,5,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 5}",148,0.9027355623100304,0.9083850931677019,0.9192546583850931,0.9235521235521236,0.8664596273291926,0.915057915057915,0.9099378881987578,0.918918918918919,0.9192546583850931,0.9575289575289575,0.0016955648069029718,0.000245593153327684,0.019504756928252376,0.017155898744211556
0.07730555534362793,0.002105522155761719,0.91713048855906,0.9547053886184322,balanced,4,10,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 10}",147,0.9270516717325228,0.9596273291925466,0.9472049689440993,0.9698841698841699,0.8695652173913043,0.9204633204633205,0.9503105590062112,0.9637065637065637,0.8913043478260869,0.9598455598455599,0.00589283622513073,0.00020036697387695312,0.03166577766063175,0.017519033332230014
0.1546112060546875,0.003308725357055664,0.9517625231910947,0.9758720832633875,balanced,4,20,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 20}",85,0.9331306990881459,0.967391304347826,0.968944099378882,0.9783783783783784,0.953416149068323,0.9845559845559846,0.9596273291925466,0.9621621621621622,0.9440993788819876,0.9868725868725868,0.006871033813485793,0.0002457294786930281,0.012408579726083386,0.009618609921765804
0.2349247455596924,0.005514764785766601,0.9499072356215214,0.9792689273124054,balanced,4,30,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 30}",114,0.9300911854103343,0.9666149068322981,0.9720496894409938,0.9915057915057915,0.9627329192546584,0.9907335907335907,0.9627329192546584,0.972972972972973,0.922360248447205,0.9745173745173745,0.011031900356138298,0.0006341814921985418,0.01985328597263839,0.010035137088925068
0.31212987899780276,0.00661778450012207,0.9622758194186766,0.9814294107772369,balanced,4,40,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 40}",49,0.9574468085106383,0.9650621118012422,0.9720496894409938,0.9822393822393822,0.9627329192546584,0.993050193050193,0.968944099378882,0.9822393822393822,0.9503105590062112,0.9845559845559846,0.009525898681132456,0.0004911474348000683,0.007821346694595683,0.009099655241139412
0.37830615043640137,0.008322000503540039,0.9573283858998145,0.9801980862850428,balanced,4,50,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 50}",65,0.9513677811550152,0.968944099378882,0.9503105590062112,0.9737451737451738,0.9658385093167702,0.9953667953667954,0.9720496894409938,0.9783783783783784,0.9472049689440993,0.9845559845559846,0.010783258446403146,0.0006010931747738635,0.009747901634384553,0.009172618502298401
0.7910037040710449,0.017446279525756836,0.961038961038961,0.9831475574953835,balanced,4,100,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 4, 'Boost__n_estimators': 100}",55,0.9635258358662614,0.9829192546583851,0.9565217391304348,0.9737451737451738,0.9627329192546584,0.9899613899613899,0.9751552795031055,0.9845559845559846,0.9472049689440993,0.9845559845559846,0.01808533413433044,0.00020015247525593619,0.009147943258705426,0.005269773976490065
0.008121585845947266,0.0009025096893310547,0.8200371057513914,0.8277673325499413,balanced,5,1,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 1}",159,0.8145896656534954,0.827639751552795,0.84472049689441,0.8216216216216217,0.8105590062111802,0.8324324324324325,0.8198757763975155,0.8277992277992278,0.8105590062111802,0.8293436293436294,0.0010227692933656898,0.00020055770874023439,0.012772921246223501,0.0035223550510315614
0.018749523162841796,0.0010027408599853516,0.9010513296227582,0.9299479603827431,balanced,5,2,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 2}",150,0.8753799392097265,0.9161490683229814,0.9658385093167702,0.9768339768339769,0.953416149068323,0.9791505791505791,0.922360248447205,0.9374517374517375,0.7888198757763976,0.8401544401544402,0.0011253300500986877,2.3360154559928684e-07,0.06414564649185316,0.05085034631081118
0.04491987228393555,0.0014035701751708984,0.9598021026592455,0.9837594426724863,balanced,5,5,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 5}",59,0.9665653495440729,0.9774844720496895,0.9720496894409938,0.9837837837837838,0.9596273291925466,0.9899613899613899,0.9565217391304348,0.9752895752895753,0.9440993788819876,0.9922779922779923,0.0015077057288520144,0.00020062982221393728,0.009509367047947671,0.006665498328655826
0.0886357307434082,0.0023063182830810546,0.956091527520099,0.9885680711767669,balanced,5,10,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 10}",67,0.9726443768996961,0.9968944099378882,0.9751552795031055,0.9953667953667954,0.9440993788819876,0.9945945945945946,0.9409937888198758,0.9683397683397683,0.9472049689440993,0.9876447876447877,0.002622256799554508,0.0002457488722318415,0.014760540635934204,0.010601002220812951
0.18499202728271485,0.004010677337646484,0.9684601113172542,0.9966014772536511,balanced,5,20,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 20}",34,0.9696048632218845,0.9992236024844721,0.9875776397515528,0.9961389961389961,0.9720496894409938,0.9976833976833976,0.9565217391304348,0.9907335907335907,0.9565217391304348,0.9992277992277993,0.006815271965815613,0.00031695889941664435,0.011505439151833975,0.003149274222674916
0.274630069732666,0.005314445495605469,0.9727891156462585,0.9966023166023167,balanced,5,30,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 30}",29,0.9756838905775076,1.0,0.9813664596273292,0.9945945945945946,0.9813664596273292,0.9992277992277993,0.9627329192546584,0.9891891891891892,0.9627329192546584,1.0,0.006272913207780433,0.0006798502768880921,0.00844284455048324,0.004218224025868002
0.3560467720031738,0.006918430328369141,0.9802102659245516,0.9959845559845562,balanced,5,40,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 40}",12,0.9817629179331308,1.0,0.9813664596273292,0.9891891891891892,0.984472049689441,0.9984555984555985,0.9875776397515528,0.9945945945945946,0.9658385093167702,0.9976833976833976,0.01102676416160177,0.0007368183678484933,0.007504187010401454,0.003826876198722429
0.4511997699737549,0.009224653244018555,0.9783549783549783,0.9976833976833976,balanced,5,50,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 50}",17,0.9848024316109423,1.0,0.9782608695652174,0.9969111969111969,0.9813664596273292,0.9992277992277993,0.9906832298136646,0.9922779922779923,0.9565217391304348,1.0,0.00939520297146482,0.0006799977585709408,0.011638579204568855,0.002930295901314326
0.8926737785339356,0.016644287109375,0.9814471243042672,0.9996911196911198,balanced,5,100,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 5, 'Boost__n_estimators': 100}",7,0.9848024316109423,1.0,0.9875776397515528,0.9992277992277993,0.9813664596273292,0.9992277992277993,0.9906832298136646,1.0,0.9627329192546584,1.0,0.007433205413558437,0.000802153353683873,0.009823662754343912,0.0003782995741749966
0.009224462509155273,0.0009023666381835938,0.9022881880024737,0.913878630182978,balanced,6,1,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 1}",149,0.9057750759878419,0.9091614906832298,0.9347826086956522,0.9073359073359073,0.8881987577639752,0.9204633204633205,0.906832298136646,0.911969111969112,0.8757763975155279,0.9204633204633205,0.0005115109875415367,0.00020036714409480975,0.019908439798811777,0.00557532383451983
0.018549394607543946,0.0007020950317382813,0.9499072356215214,0.990874601309384,balanced,6,2,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 2}",114,0.9483282674772037,0.9875776397515528,0.9658385093167702,0.9922779922779923,0.9627329192546584,0.9915057915057915,0.9409937888198758,0.9891891891891892,0.9316770186335404,0.9938223938223938,0.0008389361272269854,0.00024541801011724706,0.012876620820095063,0.002225666529527071
0.050534391403198244,0.0016042709350585938,0.9616573902288188,0.9987644787644788,balanced,6,5,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 5}",53,0.9665653495440729,1.0,0.984472049689441,0.9976833976833976,0.9472049689440993,1.0,0.9627329192546584,1.0,0.9472049689440993,0.9961389961389961,0.004003030234497051,0.00020065313283027458,0.013855315754037565,0.0015900587090327443
0.10588159561157226,0.002306032180786133,0.9715522572665429,0.99984555984556,balanced,6,10,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 10}",31,0.9756838905775076,1.0,0.9875776397515528,0.9992277992277993,0.9658385093167702,1.0,0.9720496894409938,1.0,0.9565217391304348,1.0,0.005047363519830025,0.00024570995407114396,0.010302985600253754,0.00030888030888029936
0.1981271266937256,0.0038097381591796877,0.9777365491651205,1.0,balanced,6,20,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 20}",19,0.9848024316109423,1.0,0.9875776397515528,1.0,0.9720496894409938,1.0,0.984472049689441,1.0,0.9596273291925466,1.0,0.0045883795789294695,0.0005116419023183321,0.010498706224270108,0.0
0.3037075996398926,0.00521383285522461,0.9764996907854051,1.0,balanced,6,30,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 30}",21,0.9787234042553191,1.0,0.9875776397515528,1.0,0.9720496894409938,1.0,0.984472049689441,1.0,0.9596273291925466,1.0,0.007281571419535424,0.000511492366520938,0.009936443922801503,0.0
0.40527758598327634,0.007118988037109375,0.9783549783549783,1.0,balanced,6,40,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 40}",17,0.9787234042553191,1.0,0.9875776397515528,1.0,0.9813664596273292,1.0,0.984472049689441,1.0,0.9596273291925466,1.0,0.005817764993888528,0.0007369091243089341,0.009801226934557913,0.0
0.5106582164764404,0.008823156356811523,0.9795918367346939,1.0,balanced,6,50,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 50}",13,0.9787234042553191,1.0,0.9875776397515528,1.0,0.9813664596273292,1.0,0.9875776397515528,1.0,0.9627329192546584,1.0,0.006054180808899799,0.0009298810334844686,0.009098236477688208,0.0
1.0305403232574464,0.017446422576904298,0.9820655534941249,1.0,balanced,6,100,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 6, 'Boost__n_estimators': 100}",5,0.9787234042553191,1.0,0.9906832298136646,1.0,0.984472049689441,1.0,0.9906832298136646,1.0,0.9658385093167702,1.0,0.011777187422352293,0.0005845658452703885,0.009243292767212943,0.0
0.009525442123413086,0.0005013942718505859,0.9264069264069265,0.9482012758099714,balanced,7,1,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 1}",146,0.9270516717325228,0.9433229813664596,0.9565217391304348,0.9428571428571428,0.9099378881987578,0.9528957528957529,0.9316770186335404,0.9467181467181467,0.906832298136646,0.9552123552123553,0.0007091460527805294,2.611744678045111e-07,0.01779109275960674,0.005014988237146351
0.020253849029541016,0.0010025978088378906,0.9523809523809523,0.9935067987241901,balanced,7,2,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 2}",75,0.9483282674772037,0.9937888198757764,0.9720496894409938,0.9922779922779923,0.9596273291925466,0.9922779922779923,0.9503105590062112,0.9899613899613899,0.9316770186335404,0.9992277992277993,0.0009822799673251507,9.536743164062499e-08,0.013305946232422105,0.0031112452989763752
0.054645347595214847,0.0013034820556640625,0.9641311069882499,0.9992261205304684,balanced,7,5,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 5}",46,0.9604863221884499,0.9984472049689441,0.9751552795031055,0.9992277992277993,0.9596273291925466,0.9984555984555985,0.9720496894409938,1.0,0.953416149068323,1.0,0.0027823159682960905,0.0002455154096464311,0.008142023969940739,0.0006925598031356192
0.10858874320983887,0.002105569839477539,0.9752628324056896,1.0,balanced,7,10,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 10}",24,0.9817629179331308,1.0,0.9875776397515528,1.0,0.9751552795031055,1.0,0.9813664596273292,1.0,0.9503105590062112,1.0,0.0038907801095178986,0.00037496718683802934,0.013046117043157501,0.0
0.22389569282531738,0.0036094188690185547,0.9764996907854051,1.0,balanced,7,20,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 20}",21,0.9787234042553191,1.0,0.9875776397515528,1.0,0.9751552795031055,1.0,0.984472049689441,1.0,0.9565217391304348,1.0,0.01463175083702403,0.0004911475505360125,0.010859962858702592,0.0
0.34140791893005373,0.0060160160064697266,0.9789734075448361,1.0,balanced,7,30,"{'Boost__base_estimator__class_weight': 'balanced', 'Boost__base_estimator__max_depth': 7, 'Boost__n_estimators': 30}",16,0.9756838905775076,1.0,0.9906832298136646,1.0,0.984472049689441,1.0,0.9906832298136646,1.0,0.953416149068323,1.0,0.006552019438938315,0.0005491629028418674,0.013888923892645184,0.0
