,test,train
0.1,0.19716412404090988,40.386913959506046
0.2,0.3815144565853643,37.08199150550422
0.3,0.5269533150199095,41.80635191453189
0.4,0.7341290280382964,37.713514648713044
0.5,0.9158452697759003,48.548409785838885
0.6,1.1557976568599315,87.15768750843108
0.7,1.0328420792302495,19.037227546611348
0.8,1.1790918595097537,17.810104535848268
0.9,0.784615938829802,12.63768451410101
