mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.2384343147277832,0.0017046451568603516,0.09998542144445989,0.0999937832373499,0.01,{'SVM__C': 0.01},3,0.1,0.1,0.09992712179211308,0.09997892118925088,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.09998999499749875,0.01779213690797981,0.00040092490946638977,2.9153468399272484e-05,8.380640171378133e-06
0.7755879402160645,0.0018043041229248047,0.09998542144445989,0.0999937832373499,0.1,{'SVM__C': 0.10000000000000001},3,0.1,0.1,0.09992712179211308,0.09997892118925088,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.09998999499749875,0.029011269380570796,0.0002461190453724445,2.9153468399272484e-05,8.380640171378133e-06
7.031991624832154,0.0017043113708496093,0.09998542144445989,0.0999937832373499,1.0,{'SVM__C': 1.0},3,0.1,0.1,0.09992712179211308,0.09997892118925088,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.09998999499749875,0.3320765884768213,0.0002457880062496225,2.9153468399272484e-05,8.380640171378133e-06
14.977752780914306,0.0019050121307373046,0.09992828003151148,0.09997528834356716,10.0,{'SVM__C': 10.0},7,0.09998144540835202,0.10005325993095565,0.09983568899257816,0.09986245432835832,0.09987995198079232,0.10002358768722727,0.10004716981132074,0.0999817788361099,0.09989715226640962,0.0999553609351846,0.44926397773969745,0.00020041474268147025,7.594338745806697e-05,6.570104736504725e-05
15.259163093566894,0.002004718780517578,0.09998175026481643,0.10010394409300147,100.0,{'SVM__C': 100.0},6,0.09939278346610748,0.09947586058506801,0.10132107214934416,0.10209823113109666,0.10043113471803816,0.09881126930669548,0.10019762980195476,0.10042245323628911,0.09856519810412914,0.09971190620585803,0.38713226116609223,0.00031688376856005995,0.00093753810356935,0.0011223029506971314
15.205008792877198,0.0020049095153808595,0.10078022642085009,0.1030370206435752,1000.0,{'SVM__C': 1000.0},1,0.10456243600298622,0.1008291135541737,0.09798539923958599,0.09645263824161916,0.10368308845537004,0.09964574680211129,0.09636640259380076,0.11915153073607897,0.10129941001353396,0.09910607388389288,0.48018763109633517,0.0003175621059292671,0.00317177708037507,0.008183635641293884
15.216872644424438,0.0020049571990966796,0.09614706131546223,0.09699308476876599,10000.0,{'SVM__C': 10000.0},12,0.09313684556935202,0.09049944216629592,0.09289137063150922,0.09480669211493138,0.0958030049097851,0.09893174144106609,0.10120530017546965,0.10124709463469926,0.09770518064607654,0.09948045348683728,0.35238902967427654,0.00031710963832343506,0.003091602464805862,0.003872717388540173
15.243231344223023,0.002105522155761719,0.09790462876078444,0.10532933039535053,100000.0,{'SVM__C': 100000.0},10,0.09727806716012462,0.10063208562969399,0.09672329716125656,0.10380630715559865,0.10469598339192038,0.09894766221538728,0.09329109125718929,0.11718466883300349,0.09753194161867641,0.10607592814306921,0.3785802644630718,0.00037485237492142063,0.0037238538559802676,0.006422084624242473
15.304977369308471,0.0019045829772949218,0.10058246153104031,0.09977422772135104,1000000.0,{'SVM__C': 1000000.0},2,0.09796190423775934,0.10174605676651831,0.0976461215884958,0.09909103838581369,0.10864570940295439,0.10182095580477346,0.09772414251150145,0.09642183801701391,0.10093463930959638,0.0997912496326358,0.43708198417609556,0.00020067750579006452,0.004214646921044856,0.001989108331601705
14.813644218444825,0.001804208755493164,0.09968299038097242,0.09952325434384905,10000000.0,{'SVM__C': 10000000.0},8,0.09611623738845297,0.09145619445166499,0.10073905840422759,0.10036825585106612,0.09682362818183227,0.09850683032851594,0.10271300764090487,0.100834348765201,0.10202932090174932,0.10645064232279719,0.4365554177510635,0.00024565170410843654,0.002709361094540058,0.0048276759092301365
14.648189210891724,0.00200505256652832,0.09916874519973849,0.1025651072266277,100000000.0,{'SVM__C': 100000000.0},9,0.09947951252854176,0.09867565383044592,0.0995479462722952,0.09974913479905544,0.10234364076098457,0.10837444828967248,0.09401864982160313,0.10579990851441308,0.10045198453222598,0.10022639069955162,0.24191277582654744,6.106495129998063e-07,0.0027741923644973056,0.003814171637096898
14.687565517425536,0.0020053863525390627,0.09771481699078359,0.09963820002694217,1000000000.0,{'SVM__C': 1000000000.0},11,0.09978581468452032,0.10118769016271818,0.0989385253424502,0.09926491558025974,0.0983870046480533,0.10205728065441894,0.09253511059246905,0.09195737873881515,0.0989244908211194,0.10372373499849886,0.35000011020849037,3.5040231839893024e-07,0.002627657546052035,0.004100702956937834
15.667844009399413,0.0021054744720458984,0.09516027534447571,0.09961543934854686,10000000000.0,{'SVM__C': 10000000000.0},13,0.09852316964839707,0.09606111621815452,0.09497797733129687,0.10245442813322692,0.09321530169129384,0.10030183101130356,0.09529974923334893,0.09785626160998274,0.0937818683450772,0.10140355977006656,0.37350172826674255,0.00020062982221393728,0.0018467783504290606,0.002343343112188156
