mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0017153263092041016,0.010527658462524413,0.9226963512677798,0.9353751888534496,manhattan,19,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",34,0.9148936170212766,0.9363354037267081,0.953416149068323,0.9289575289575289,0.937888198757764,0.9343629343629344,0.9254658385093167,0.9328185328185328,0.8819875776397516,0.9444015444015444,0.0002482629023701044,0.001306397667634154,0.024037544666512593,0.005121418062560465
0.0015087127685546875,0.01012110710144043,0.9437229437229437,1.0,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",13,0.9361702127659575,1.0,0.968944099378882,1.0,0.953416149068323,1.0,0.953416149068323,1.0,0.906832298136646,1.0,0.00031757444232665647,0.0003693885763532597,0.021135353189901857,0.0
0.002104663848876953,0.009931802749633789,0.9226963512677798,0.9313530300486821,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",34,0.9179331306990881,0.9301242236024845,0.9565217391304348,0.9235521235521236,0.9347826086956522,0.9305019305019305,0.9254658385093167,0.9343629343629344,0.8788819875776398,0.9382239382239382,0.00019900960894160205,0.0003766703291079423,0.025403760080508837,0.004885844471992589
0.0017046451568603516,0.010126972198486328,0.9424860853432282,1.0,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",14,0.9361702127659575,1.0,0.9658385093167702,1.0,0.9565217391304348,1.0,0.953416149068323,1.0,0.9006211180124224,1.0,0.00024570990780242485,0.00020043852072033092,0.02299452095345561,0.0
0.0016091823577880859,0.010532045364379882,0.9189857761286333,0.9279545073023334,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",38,0.9148936170212766,0.9293478260869565,0.953416149068323,0.9204633204633205,0.9316770186335404,0.9281853281853282,0.922360248447205,0.9289575289575289,0.8726708074534162,0.9328185328185328,0.00019820243396928016,0.0004438309131681692,0.02647584906101648,0.0040688399436606135
0.001603984832763672,0.010527753829956054,0.9400123685837971,1.0,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",15,0.9300911854103343,1.0,0.9658385093167702,1.0,0.9565217391304348,1.0,0.9472049689440993,1.0,0.9006211180124224,1.0,0.00020008092840246623,0.0003167329078003568,0.022943752165008217,0.0
0.0017100811004638673,0.010422325134277344,0.9140383426097711,0.9223904649991607,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",41,0.9118541033434651,0.9254658385093167,0.9409937888198758,0.9127413127413128,0.922360248447205,0.918918918918919,0.9285714285714286,0.9250965250965251,0.8664596273291926,0.9297297297297298,0.00024127063056037908,0.0003667216477542116,0.02554012200922337,0.005929641839862945
0.0018085479736328126,0.01072850227355957,0.9363017934446506,1.0,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",19,0.9240121580547113,1.0,0.9658385093167702,1.0,0.953416149068323,1.0,0.9409937888198758,1.0,0.8975155279503105,1.0,0.00023918817288817295,0.0005109594976200095,0.02380632694967652,0.0
0.0018002510070800782,0.011540555953979492,0.9059987631416203,0.9165141849924459,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",50,0.9057750759878419,0.9184782608695652,0.9316770186335404,0.9073359073359073,0.9099378881987578,0.915057915057915,0.9254658385093167,0.9173745173745174,0.8571428571428571,0.9243243243243243,0.00024169362397654423,0.0015287372415962797,0.02617598876845655,0.005512849446607649
0.0016108989715576173,0.010828828811645508,0.9344465058750773,1.0,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",21,0.9240121580547113,1.0,0.9627329192546584,1.0,0.9440993788819876,1.0,0.9440993788819876,1.0,0.8975155279503105,1.0,0.00019762714918601258,0.0004011273835792166,0.022140281629614823,0.0
0.0017042160034179688,0.01102914810180664,0.9016697588126159,0.9135731072687594,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",54,0.9027355623100304,0.9122670807453416,0.9316770186335404,0.9096525096525097,0.9006211180124224,0.9111969111969112,0.922360248447205,0.9158301158301159,0.8509316770186336,0.918918918918919,0.00024547635258425195,0.0003165824060792442,0.027886340153307397,0.003358418930547505
0.0016043663024902343,0.011235952377319336,0.9313543599257885,1.0,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",26,0.9209726443768997,1.0,0.9627329192546584,1.0,0.9440993788819876,1.0,0.9440993788819876,1.0,0.8850931677018633,1.0,0.0002006054774638495,0.0002532523402138573,0.026624409803681928,0.0
0.0015988826751708984,0.011234617233276368,0.9022881880024737,0.9104767500419675,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",52,0.9027355623100304,0.90527950310559,0.9316770186335404,0.9065637065637066,0.9099378881987578,0.9127413127413128,0.9161490683229814,0.911969111969112,0.8509316770186336,0.9158301158301159,0.00018963822774139183,0.00041038993829797804,0.02733422175826364,0.003958211681631475
0.0018048286437988281,0.011530828475952149,0.9325912183055041,1.0,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",23,0.9209726443768997,1.0,0.9627329192546584,1.0,0.937888198757764,1.0,0.9440993788819876,1.0,0.8975155279503105,1.0,0.0002454763988969928,0.0004484074411723866,0.022030419642925052,0.0
0.0015103816986083984,0.01154031753540039,0.8998144712430427,0.9087812657377874,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",55,0.9027355623100304,0.9083850931677019,0.922360248447205,0.9081081081081082,0.9006211180124224,0.9088803088803089,0.922360248447205,0.9081081081081082,0.8509316770186336,0.9104247104247104,1.2285383419300246e-05,0.00031731661005246514,0.026079627505200244,0.0008687870944178324
0.001523590087890625,0.01173849105834961,0.9313543599257885,1.0,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",26,0.9270516717325228,1.0,0.953416149068323,1.0,0.937888198757764,1.0,0.9409937888198758,1.0,0.8975155279503105,1.0,1.689686448152582e-05,0.00025461458481597913,0.018860441943207833,0.0
0.0016042232513427735,0.012032079696655273,0.8961038961038961,0.9044527446701359,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",57,0.8996960486322189,0.9045031055900621,0.922360248447205,0.901930501930502,0.8944099378881988,0.9027027027027027,0.9130434782608695,0.9027027027027027,0.8509316770186336,0.9104247104247104,0.0002004385207203309,0.0006342945771102988,0.02457559303546811,0.0031033502351251806
0.0019052505493164062,0.012934255599975585,0.9270253555967841,1.0,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",31,0.9240121580547113,1.0,0.9472049689440993,1.0,0.9347826086956522,1.0,0.937888198757764,1.0,0.8913043478260869,1.0,0.000200654492627065,0.0018322038670306397,0.01930058117571843,0.0
