mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.04050745964050293,0.002105855941772461,0.10215697708879722,0.12175076681074878,1,{'SVM__max_iter': 1},7,0.1062598416926612,0.10122790437138315,0.09866622594277177,0.12344941090788565,0.10835569085522397,0.12941830515477867,0.09425233087535707,0.1521535011601875,0.10324468294521778,0.10250471245950883,0.002878380224644837,0.00020043891775333282,0.005120685099294222,0.01885524480214698
0.05434441566467285,0.002005481719970703,0.10118121550918269,0.10266453635839634,2,{'SVM__max_iter': 2},10,0.11365496429671017,0.11133632028150121,0.09888093258797584,0.09806291436308333,0.10069408527522808,0.09877566368130057,0.09697490271243063,0.09801748637103823,0.09568569841607966,0.10713029709505832,0.0040556596514883725,0.00031688384031307233,0.006467009933381594,0.005532380764870536
0.08292040824890137,0.0016043663024902343,0.10033499840970724,0.11399170549660309,4,{'SVM__max_iter': 4},11,0.09867048037159604,0.10096711925285802,0.09498889893585577,0.10823973101613639,0.1105668789867783,0.11103739652773777,0.09726155730509281,0.10140564430725643,0.10018618287598356,0.14830863637902678,0.007987331867770259,0.0003751709003974289,0.005395109472159114,0.01759268984651997
0.14097495079040528,0.0018050670623779297,0.09917478419972789,0.1064469172938451,8,{'SVM__max_iter': 8},18,0.09963189922780277,0.1007946656545531,0.09773959293930026,0.0989748909263515,0.09977136936352869,0.10154469015247007,0.09601616218207479,0.13070675644681173,0.10271626850527944,0.10021358328903911,0.008823690634693088,0.00024567111304206474,0.002241886584988147,0.012158990139968994
0.2516744136810303,0.001793050765991211,0.10162633861388284,0.10505196864671107,16,{'SVM__max_iter': 16},8,0.09751361375780565,0.10567764232174671,0.1028309292870832,0.100848790086795,0.09938412521282479,0.10049529413340608,0.11082084491438353,0.12035653117820601,0.09758612165399713,0.09788158551340151,0.0069650056025531565,0.00023724489284396668,0.004984442404718833,0.008055625223820471
0.45602078437805177,0.0020050048828125,0.10022017902122411,0.10010968832244396,32,{'SVM__max_iter': 32},12,0.09860322735050671,0.10142626638378333,0.10358336938470682,0.09857451117197825,0.09745757419855126,0.09883004440574475,0.09840522084934837,0.10008747211595664,0.10305421692885079,0.10163014753475683,0.004314171742571258,4.90933901833868e-07,0.002564431691125299,0.00126806348457758
0.8609662055969238,0.001904773712158203,0.09987311050454169,0.09950174071825657,64,{'SVM__max_iter': 64},14,0.09597226892222359,0.09928605779121348,0.09938656054295202,0.09891545394339134,0.1084836551283128,0.10032437821857816,0.09942886368908796,0.0993507297259031,0.0960924986084752,0.09963208391219683,0.01734843200360098,0.00020077236332046453,0.004562908841829472,0.00047048431054674583
1.6986820697784424,0.001999044418334961,0.0988166065350964,0.09990926592193386,128,{'SVM__max_iter': 128},19,0.10153221650425334,0.10185676020092244,0.09444408474332643,0.10054147010994792,0.09446934297088444,0.0972477811382535,0.10480687547936794,0.1005739156947217,0.0988324924712749,0.09932640246582379,0.04416155332345752,1.0928416937658999e-05,0.0040317467474350185,0.0015528944899595308
3.3501315116882324,0.001904296875,0.10620513283025954,0.10255671739232264,256,{'SVM__max_iter': 256},2,0.09651087973003017,0.09962681013750269,0.10366203018320277,0.1029889774903826,0.1310778580736153,0.10714188853215079,0.10169957941936233,0.10193011684356254,0.09807029814137401,0.10109579395801463,0.08142930484395042,0.00020065313283027458,0.01269419562604816,0.0025425154955024806
6.6268157958984375,0.0017990589141845704,0.09922347160480412,0.10001703631241785,512,{'SVM__max_iter': 512},17,0.10166107726951386,0.09830604949143042,0.10016684478535796,0.09874733317559735,0.09716922884396849,0.09695721136009608,0.10032516060943462,0.10328282813127079,0.09679181524815346,0.10279175940369464,0.1660782842164073,0.00024170251391613832,0.0019067783506023816,0.0025403399431354412
13.122925662994385,0.002000284194946289,0.09954384437242585,0.10150696704232172,1024,{'SVM__max_iter': 1024},15,0.09486776315397333,0.10135157845827401,0.09877327929527718,0.10092680000479848,0.09740375395441196,0.10030431043152369,0.10530641126069257,0.10218420137951151,0.10137610479270151,0.1027679449375009,0.44428779088302617,9.765736758069472e-06,0.003566690516146227,0.0008781610247074801
25.930100631713866,0.0019054889678955078,0.10743350709641021,0.10812040659147767,2048,{'SVM__max_iter': 2048},1,0.09629491419209193,0.0976521350894296,0.10337649359644552,0.11120966223614356,0.13788375646963918,0.13688208116308664,0.10002458570630088,0.09754372409698187,0.09958217535483817,0.09731443037174675,0.9155379594865077,0.00020065868527582642,0.015391539594096604,0.015329693196490229
26.36299910545349,0.0019046783447265625,0.09773495806941897,0.1050383492444464,2100,{'SVM__max_iter': 2100},22,0.09439805598003993,0.11993711883025732,0.10194607452084989,0.10490848664294282,0.09679967125032116,0.1021298222250488,0.09714522765162728,0.09971300466029044,0.09838806097014464,0.09850331386369265,0.6663919484035526,0.00020072490617579691,0.002471017948134886,0.007765509786956964
27.296424770355223,0.0017985820770263672,0.09879650060141014,0.09996300399066184,2200,{'SVM__max_iter': 2200},20,0.09737786054699442,0.10417724872868095,0.1009417300534429,0.09886347895540014,0.0946311462030988,0.09786821916171252,0.1000431323670376,0.09971221491754463,0.10099242664992945,0.09919385818997095,0.48717288300806333,0.0002411865914539983,0.002463429673871519,0.0021914113222579017
