mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.026789188385009766,0.008014822006225586,0.10776651913660909,0.17845411597340965,1,{'SVM__max_iter': 1},20,0.08689570441092635,0.14721052889372638,0.09862887360165994,0.18330125389902321,0.11484063922976924,0.1436403359831673,0.10835704681636613,0.20496074934139255,0.13014556633613952,0.21315771174973885,0.002259417503233344,0.0003183420579627343,0.01463062212520298,0.028700511943852813
0.03247556686401367,0.014448833465576173,0.09885305012495393,0.17090525238800883,2,{'SVM__max_iter': 2},22,0.09874462353162065,0.15715182062327843,0.09220002006909395,0.16554973178345597,0.09201764585665737,0.14785438138381868,0.11521696206323638,0.1531450908249394,0.09609311830393935,0.2308252373245516,0.00209613381417684,0.0008704279760847209,0.008559172787351115,0.030512322343101125
0.046222686767578125,0.0270721435546875,0.1115930128070227,0.23744734149552976,4,{'SVM__max_iter': 4},19,0.16278266827298213,0.23785897783502372,0.1005887431305412,0.1997522269524285,0.09633206742323158,0.316345019768972,0.09787755954391635,0.23460320871311086,0.10033385354321378,0.1986772742081138,0.0011630978104118892,0.0023084994887571163,0.025656356732281168,0.04279519120318989
0.07339673042297364,0.04701828956604004,0.10727962144764919,0.3095412799878365,8,{'SVM__max_iter': 8},21,0.10316772528864727,0.30313560191642885,0.10007714840859312,0.3287319880946292,0.12502116824491513,0.2789868016633398,0.10103677886505728,0.34226902783138563,0.10709382294276704,0.294582980433399,0.002440476852518357,0.0004833312558758068,0.009193743564993088,0.02296844940063649
0.12423090934753418,0.08331575393676757,0.1273563098964666,0.40318255543275977,16,{'SVM__max_iter': 16},18,0.11103986980637834,0.43324959420388126,0.14158492434615236,0.3867298255878674,0.14140775988536555,0.3566159034256056,0.12023182371832102,0.4286210522032981,0.12251784803081431,0.4106964017431464,0.00325859887963264,0.0011215628260155674,0.012170010489593132,0.028449067553399106
0.2266176700592041,0.14120116233825683,0.14397547584300338,0.49539282634422194,32,{'SVM__max_iter': 32},1,0.13693095296130248,0.523768644326715,0.1501623013004001,0.49043067980725,0.14032111391387556,0.49102543838266155,0.1343522043843209,0.48976912472433337,0.15812339977403148,0.48197024448014963,0.013459476472648208,0.0037324386649654983,0.008875590002639397,0.014564860080646166
0.3775473594665527,0.22158436775207518,0.13234427942686786,0.523530243839412,64,{'SVM__max_iter': 64},16,0.1609809117556845,0.5105069921322828,0.13518074850312656,0.530270609969346,0.11815385580585332,0.519909348266175,0.126125113407037,0.5422037188324882,0.12124877787594976,0.5147605499967678,0.0038876549668006343,0.004982928053344758,0.015439185900982182,0.011434637762131751
0.6445552349090576,0.33884897232055666,0.13202081914108785,0.5714809529206832,128,{'SVM__max_iter': 128},17,0.13548901102333236,0.5832482894389862,0.12784198650896897,0.560826703769104,0.1309706005922656,0.5776074136175889,0.14863370303037043,0.5755010779080967,0.1171618265539169,0.5602212798696403,0.004017992977827471,0.004355646423658328,0.010267404212047313,0.009300090284727898
1.0844008445739746,0.4999676704406738,0.14060598669324592,0.6342810089382193,256,{'SVM__max_iter': 256},2,0.1682725787173041,0.6171323971281966,0.13225539671095493,0.6365451257189451,0.14119833073573668,0.6283655503784478,0.14116105439131726,0.6343898570126816,0.12010582788452819,0.654972114452825,0.01037102366798502,0.016497715398619998,0.01585167546067147,0.01234769174461243
1.7910449504852295,0.6957934379577637,0.1368424198437265,0.6850577593390715,512,{'SVM__max_iter': 512},11,0.1509870998808356,0.6901750610117009,0.13022206575158746,0.6875297559643168,0.13876692516454575,0.6845210022384162,0.13623570826906242,0.6747953759627907,0.12798260011792914,0.6882676015181334,0.014847821906338706,0.008128417105585848,0.008081780299431726,0.005444359490064418
2.9622201442718508,0.9738561153411865,0.1397025778715039,0.7203491406571759,1024,{'SVM__max_iter': 1024},5,0.15187421599345874,0.7206100027006234,0.12926059027109948,0.721201014062341,0.14315365934163846,0.718195982223417,0.134250213274743,0.7161919157131547,0.13996390358479693,0.7255467885863435,0.030243981756597853,0.010875671376055364,0.007733319126499257,0.0031536611034091427
4.555008745193481,1.3375083923339843,0.13728531812016873,0.724538478381826,2048,{'SVM__max_iter': 2048},9,0.15186667466200454,0.7194606287921431,0.13492510901208596,0.7287409918142367,0.1414497267369529,0.729423783611968,0.13144475118017893,0.7181749000651363,0.12671752174351522,0.7268920876256459,0.04640847582383662,0.021758435740074553,0.008733739706859296,0.004761228586445435
4.675233268737793,1.3650097846984863,0.13853815269216307,0.7235293308071197,2100,{'SVM__max_iter': 2100},6,0.15183988426288902,0.7275514650328074,0.13197237339331425,0.7236170754461098,0.14874115081901904,0.7232458654092561,0.13428716532760837,0.7172044283061365,0.12582696077203498,0.7260278198412883,0.01481926040581927,0.014212430896590786,0.01003819181191676,0.003535886157208973
4.782323551177979,1.3768979072570802,0.13572430736433239,0.7265261275747645,2200,{'SVM__max_iter': 2200},14,0.15160765680150057,0.7260323902188895,0.13218634812208258,0.7249900446239063,0.14152393291885293,0.7285986577757197,0.12854495001297944,0.7235846492647852,0.12473383575849213,0.7294248959905223,0.029484514104403697,0.02042859222257334,0.009704236267299663,0.002188783306709424
