mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__class_weight,param_DT__max_depth,param_DT__min_samples_leaf,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.04873733520507813,0.0020055294036865233,0.17806970754949583,0.8031315283672675,balanced,12,10,"{'DT__class_weight': 'balanced', 'DT__max_depth': 12, 'DT__min_samples_leaf': 10}",9,0.1844487999799975,0.81245155912852,0.15001906273957102,0.8336760146073435,0.16953313926133093,0.8012493665870013,0.1797006044258862,0.7993002676298763,0.20667266994259295,0.7689804338835969,0.0003834795577635039,4.1019083342755444e-07,0.018551241922637986,0.020996890052093195
0.05154542922973633,0.0019052982330322265,0.1813800722157909,0.8003945382744068,balanced,12,11,"{'DT__class_weight': 'balanced', 'DT__max_depth': 12, 'DT__min_samples_leaf': 11}",2,0.18713521515426748,0.8089738619151451,0.15504358008182417,0.8314548943572363,0.1669595183712277,0.798270953724377,0.17991759340737845,0.7965819741980902,0.21787660073172405,0.7666910071771852,0.0035718240345477517,0.00020031943204312203,0.02129770410259987,0.020944325144168403
0.05113162994384766,0.0020112514495849608,0.17641498720574816,0.797494237680976,balanced,12,12,"{'DT__class_weight': 'balanced', 'DT__max_depth': 12, 'DT__min_samples_leaf': 12}",16,0.18511385332502117,0.8054784193784955,0.15448197475273076,0.8278302256589699,0.1637357661756027,0.7958781361698604,0.1852209135098099,0.794159583068192,0.19353960681416635,0.7641248241293626,0.003921960800463361,0.00032631055506305505,0.014752696016516765,0.02054881403020326
0.04944896697998047,0.0020059585571289063,0.17763108104504127,0.794399483857968,balanced,12,13,"{'DT__class_weight': 'balanced', 'DT__max_depth': 12, 'DT__min_samples_leaf': 13}",10,0.18466227646786323,0.8017147456334764,0.15539899500837367,0.8234084026885486,0.1644979838048693,0.7934249061730924,0.18744798836320897,0.7905641248907017,0.1961683581671988,0.7628852399040207,0.001627727784954648,5.352483825837052e-07,0.015205547777672995,0.019513266147029223
0.049542903900146484,0.0020046234130859375,0.17506527782507986,0.7916366844874048,balanced,12,14,"{'DT__class_weight': 'balanced', 'DT__max_depth': 12, 'DT__min_samples_leaf': 14}",18,0.18186009400123865,0.7981380010337441,0.15291168986276285,0.8204636533263562,0.16515145093821915,0.790061361060114,0.18523894884000722,0.7887952309414573,0.19018133857697025,0.7607251760753526,0.0013927563595991705,1.1080694235441447e-06,0.013908014979838578,0.019179875410128715
0.0493354320526123,0.0020055770874023438,0.17573441095321976,0.7891865133492475,balanced,12,15,"{'DT__class_weight': 'balanced', 'DT__max_depth': 12, 'DT__min_samples_leaf': 15}",17,0.1807400523299941,0.7964002162898532,0.15769186418478906,0.8168358545059251,0.15671741490620533,0.7878233525585825,0.18633232020977195,0.7865419636923137,0.1972152244167609,0.7583311796995633,0.002228838661589079,0.00031703453601707404,0.016035714034166707,0.018854320679229885
0.055948829650878905,0.00200505256652832,0.173464066604778,0.8714232931313124,balanced,13,1,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 1}",30,0.1694721272793929,0.8832103559590303,0.15298403674370784,0.9045239838980277,0.16693498832549156,0.8680054191765563,0.16824613611711375,0.8679514216965529,0.2097185421404728,0.8334252849263947,0.0008737513733139789,5.519789172549355e-07,0.01907172254304535,0.023247257732942925
0.05515866279602051,0.0021056175231933595,0.17042492185232153,0.8656918317984044,balanced,13,2,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 2}",57,0.17822195608356334,0.877373385076802,0.15306213112131928,0.8982312573332867,0.16849280486676688,0.8631837972404822,0.16424400735851732,0.8623319966713129,0.18811300556847976,0.8273387226701381,0.0005615477282968884,0.00020079626886439358,0.011974218066049322,0.023168135921415277
0.05594372749328613,0.0020053863525390627,0.17190768363632294,0.8609336436699259,balanced,13,3,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 3}",48,0.1806405333861195,0.8719335681870435,0.15406410295607792,0.89166673762826,0.16852783207067773,0.8595467569769254,0.16855892174683407,0.8581957290981311,0.18775562183683356,0.8233254264592698,0.001977408354530574,1.6891346390776117e-05,0.011561767838006654,0.022312861924457993
0.05515241622924805,0.00210113525390625,0.17386683511329085,0.8555121233813103,balanced,13,4,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 4}",24,0.18268904813173276,0.8656866330210958,0.14713653474054797,0.8836760188997302,0.16549865993834714,0.8549727280547884,0.16504406601977215,0.8517471603946404,0.2089903885871501,0.8214780765362969,0.0014860263012375144,0.00020422281396844763,0.020847414436162035,0.020344571243653173
0.05374236106872558,0.001905536651611328,0.1732042864516327,0.8499832970653713,balanced,13,5,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 5}",35,0.17511278907050523,0.8608456848061367,0.15041480098764892,0.8768077577006622,0.16495765510982718,0.8478811098800199,0.1786138793906465,0.8463010886490562,0.1969481367065784,0.8180808442909822,0.0004909136943933289,0.00020043891775333282,0.015386369822826488,0.019356071391739435
0.052842903137207034,0.0020053863525390627,0.17297556207656065,0.8441843358796696,balanced,13,6,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 6}",37,0.1730775711328384,0.8533477104894455,0.14968059318653537,0.8715782398374465,0.16538379616716117,0.8423227848585928,0.1733637532785475,0.8423583223841329,0.2034026770937397,0.8113146218287305,0.00024877762159278554,1.784161275279017e-07,0.017467916410237806,0.019604138377227652
0.05463986396789551,0.0020111083984375,0.17151921990352134,0.839521673357767,balanced,13,7,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 7}",50,0.17218443873683692,0.847751402899447,0.14549659300483073,0.8648438337351076,0.1613153866087967,0.8383614024982912,0.174496050722264,0.8384695193798162,0.20413761541659947,0.8081822082761726,0.0019970557593590533,0.00030813685732094354,0.01925544737521672,0.018404105968865218
0.05273966789245606,0.0020065784454345705,0.176425530107331,0.8349321200827825,balanced,13,8,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 8}",15,0.18024798334161712,0.842743157378529,0.14604965122576055,0.8592436497420309,0.16099466108108754,0.8338465026367188,0.17558431497497143,0.8340071121118182,0.2192910832393347,0.8048201785448159,0.0005815953790770974,1.6545631001374696e-06,0.024545281691308988,0.017668197452935158
0.053053998947143556,0.0020056247711181642,0.17415351329726161,0.830155383190568,balanced,13,9,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 9}",23,0.1781629756455395,0.8376755583015603,0.1482765826689271,0.853406767377052,0.1679150862667429,0.8293099628392666,0.1737694627957255,0.8289874263567358,0.20266932329314882,0.8013972010782255,0.002830547008086061,3.8146972656249997e-07,0.017535178350476733,0.016889593230330978
0.054845237731933595,0.0020052433013916016,0.16972199056416082,0.8263664806732883,balanced,13,10,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 10}",66,0.1805541443881634,0.833911010594656,0.14514091538122104,0.8490127974058972,0.1698887106405852,0.8255680856185247,0.16424219138788274,0.8249048065765617,0.18879326956302625,0.7984357031708018,0.003839098932778971,1.9073486328124998e-07,0.014934833536305672,0.016447965533828015
0.05193824768066406,0.002306509017944336,0.17722567484293245,0.8228826847056636,balanced,13,11,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 11}",13,0.18351059973087933,0.8298647938843983,0.14935143147904,0.8461574038008709,0.16846614881854957,0.8215495867451929,0.16661298702550267,0.8215615080857505,0.2182180424595047,0.7952801310121054,0.0007508012275595658,0.0004010439308848645,0.023173346025200395,0.016467458976925125
0.051649284362792966,0.0020055294036865233,0.17073274828900284,0.8190719484828822,balanced,13,12,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 12}",55,0.17916746276918866,0.8248202485236547,0.14920657415346175,0.8420563827396883,0.16488272265077564,0.8180026574178936,0.17230892718185717,0.8181820792744341,0.1881113101769743,0.7922983744587402,0.0012761806979345006,3.814697265625e-07,0.013214809865821076,0.01600054179132824
0.05084233283996582,0.0019051551818847657,0.17251693433454202,0.8149541606805064,balanced,13,13,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 13}",40,0.1770188259871719,0.8197472161200349,0.1510169140010924,0.8362054827277846,0.16767387367058106,0.8147903980808708,0.17641833143125502,0.8136993582651505,0.19047431311273624,0.7903283482086907,0.0002548379182700354,0.00020048637454771938,0.012988539902986774,0.014714782066963705
0.050445842742919925,0.0020057201385498048,0.17033673498598975,0.8114990043726268,balanced,13,14,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 14}",59,0.1737991733982399,0.8159023738086548,0.14655775364506582,0.832664288230179,0.16937062271275155,0.810602313629698,0.1722302099357979,0.8109191730658587,0.18974437042234185,0.7874068731287432,0.0005104633737597229,5.761645304486548e-07,0.013845024703042752,0.014483990815146073
0.049936676025390626,0.0020052909851074217,0.17217665377691269,0.8086133000889992,balanced,13,15,"{'DT__class_weight': 'balanced', 'DT__max_depth': 13, 'DT__min_samples_leaf': 15}",45,0.17326931119500896,0.813866908424266,0.15660045936837547,0.8281224539457573,0.1603305329384861,0.8084866835267422,0.172732370453816,0.8080202854930988,0.19797605689036885,0.7845701690551319,0.0005130482775629935,2.7804145311571603e-07,0.014488653831926051,0.014047400704212494
0.06117339134216308,0.0023052215576171873,0.16690356691732258,0.9007680691047213,balanced,14,1,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 1}",101,0.16819801051789268,0.9107524531920069,0.15211034635882575,0.9305329776750432,0.16247705107787083,0.8970513076850579,0.16670387591391553,0.8985983013124,0.18504578611530542,0.8669053056590987,0.0019300906699438254,0.0003996253680369183,0.010668409252753011,0.020740523926359947
0.059365701675415036,0.0020055294036865233,0.16243362770653913,0.8929826808490653,balanced,14,2,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 2}",184,0.16909843077025816,0.9028142612724934,0.15218209884991643,0.9211086499722437,0.1605563238513005,0.8907641284641511,0.16441807786491922,0.8906525576232501,0.16591387883270253,0.8595738069131875,0.0013409882719742992,3.8146972656249997e-07,0.005816079089050072,0.020071045908650536
0.06326847076416016,0.0020111083984375,0.16526645009685145,0.8860269383781392,balanced,14,3,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 3}",120,0.17133848508089494,0.8953694512492486,0.15629048419546704,0.911835399836682,0.16504729592092957,0.8844115521770916,0.16401232947859445,0.884584743188463,0.1696436373133235,0.8539335454392106,0.00771031674668863,1.0833127380552201e-05,0.005258285610349563,0.01891049708220314
0.057553672790527345,0.002100706100463867,0.1646497412562686,0.8785939226078208,balanced,14,4,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 4}",123,0.17971985586614966,0.8870260367210029,0.14748822090500746,0.9019134339060041,0.16061579440108284,0.8776005585251966,0.16398530526951205,0.876089330385565,0.17143687783701528,0.8503402535013354,0.0012468739218352823,0.00020301260110820943,0.010813068887431358,0.01685484931990212
0.057252359390258786,0.002105998992919922,0.1713543376577722,0.8715380473240029,balanced,14,5,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 5}",51,0.18063511499958632,0.8805272038117881,0.15108929552073888,0.8929296236621167,0.16297483931965479,0.8700984382668373,0.17452491071449155,0.8687810233371035,0.1875600598147272,0.8453539475421682,0.0022508268555188993,0.00020084403745343233,0.012958778488080955,0.015707865605983064
0.05536751747131348,0.0020057201385498048,0.17232385257750998,0.8639960189795381,balanced,14,6,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 6}",43,0.18012125644097374,0.8714797463758136,0.15333020883245913,0.8858606206664517,0.16318281583880206,0.8623956053026997,0.16999827719902214,0.8633133426540223,0.19500330027902768,0.8369307798987031,0.00025029152001514854,1.9073486328125e-07,0.014315070209407976,0.01593500247928651
0.0559537410736084,0.0020059585571289063,0.16980586618604288,0.8581407256312152,balanced,14,7,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 7}",65,0.17705837460451493,0.8643085755811216,0.14967800294566164,0.8780216088083109,0.15950265439150674,0.8571523932676242,0.1697809059294851,0.8575076953137494,0.19302823764254723,0.8337133551852708,0.0017530645914142083,5.761645304486548e-07,0.014851788562786405,0.01436221322814168
0.05465035438537598,0.0019048213958740234,0.17377595965357895,0.8525132303803185,balanced,14,8,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 8}",25,0.18392226579421012,0.8581554181545468,0.1507639691145069,0.8708325328887274,0.1591408162784675,0.8518008571357976,0.1721663609137177,0.85181481590875,0.20290845187686188,0.8299625278137703,0.0011360000509995872,0.00020032368845607053,0.018425693240965536,0.013243568793439145
0.0556546688079834,0.002008533477783203,0.1721234337781293,0.8467812730115636,balanced,14,9,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 9}",46,0.18593388510389944,0.8524743211533126,0.1516994286345711,0.8641617560341034,0.16624414814394528,0.846169901409945,0.1705358448826356,0.8457904369154876,0.18620870566722642,0.8253099495449701,0.002084312886531436,8.775099368417715e-06,0.01298794087517436,0.012624303941625524
0.05495948791503906,0.0021060943603515626,0.1676972199749922,0.8420493583614244,balanced,14,10,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 10}",87,0.18804484617636652,0.8479897365498406,0.14846851057024005,0.8581425091411197,0.16857409859832054,0.8415731701181405,0.16228384711736552,0.8413006500509672,0.17110275357313495,0.8212407259470541,0.003237090650612902,0.0002009156973344302,0.012851649760397665,0.012067013693312761
0.05525298118591308,0.002206277847290039,0.1748439120785979,0.8373878560056195,balanced,14,11,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 11}",20,0.1923626924978654,0.8426273506895259,0.1528114567256973,0.8543470305567862,0.16563023194181686,0.8366238876274656,0.16293626194524163,0.8364785459321603,0.20048689962217645,0.8168624652221586,0.0016248036892153055,0.0004009248811102466,0.018310436981370724,0.01214716481575779
0.055046606063842776,0.0020052433013916016,0.16936331913417235,0.8331324399452938,balanced,14,12,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 12}",68,0.18881624893781357,0.836776764365565,0.15227689995187502,0.8500108799789158,0.16296288585873767,0.8325606026521131,0.1681977811286634,0.8329363094631246,0.17455560530395034,0.8133776432667505,0.0023165843126245,5.352483825837052e-07,0.012165468543319471,0.011736952716231331
0.05435333251953125,0.002107048034667969,0.17073056166349246,0.8281941535546707,balanced,14,13,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 13}",56,0.1856148640645129,0.8312447696430794,0.15398326855356087,0.8434695800813495,0.16476641874466647,0.8281073934346592,0.17335211973472153,0.8276350673766181,0.17593398428778634,0.8105139572376481,0.0017211533801273784,0.00019986779510333612,0.010693450384229424,0.01054091419728095
0.05574793815612793,0.0023061275482177735,0.16874231007221308,0.823994939482741,balanced,14,14,"{'DT__class_weight': 'balanced', 'DT__max_depth': 14, 'DT__min_samples_leaf': 14}",77,0.18311052145736245,0.8266218397011087,0.14902489144358144,0.8393058853431673,0.16578293675874597,0.8234211129081576,0.17017073018866957,0.8238378252913746,0.17562158644475806,0.8067880341698975,0.0019393846216628245,0.0004011512466895501,0.011432853702014334,0.010370701231355124
