mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.02436485290527344,0.0006014823913574219,0.7414965986394558,0.7366199429242908,"(9,)",1.19377664171,"{'MLP__hidden_layer_sizes': (9,), 'MLP__learning_rate_init': 1.1937766417144382}",94,0.8328267477203647,0.8020186335403726,0.7018633540372671,0.6764478764478764,0.7049689440993789,0.6988416988416989,0.6118012422360248,0.6077220077220077,0.8540372670807453,0.8980694980694981,0.010355198207445319,0.00020041468595567637,0.0902626847353391,0.10198578195052604
0.02256007194519043,0.0008020877838134765,0.6505875077303649,0.6594132952828605,"(9,)",3.45510729459,"{'MLP__hidden_layer_sizes': (9,), 'MLP__learning_rate_init': 3.4551072945922181}",101,0.6778115501519757,0.671583850931677,0.6490683229813664,0.6301158301158302,0.7391304347826086,0.7536679536679537,0.6118012422360248,0.6308880308880309,0.5745341614906833,0.6108108108108108,0.0037652327227374266,0.00024551527073025876,0.05624788942202151,0.051120048362566485
0.020253992080688475,0.0008018970489501953,0.559678416821274,0.5709064965586704,"(9,)",10.0,"{'MLP__hidden_layer_sizes': (9,), 'MLP__learning_rate_init': 10.0}",104,0.48024316109422494,0.5170807453416149,0.6583850931677019,0.6602316602316602,0.6801242236024845,0.677992277992278,0.4440993788819876,0.44247104247104246,0.5372670807453416,0.5567567567567567,0.0030344500612043634,0.00024584623316598275,0.0941968395873754,0.08836225658921369
0.012433147430419922,0.0008023262023925781,0.19109461966604824,0.19233171059258017,"(12,)",1e-05,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 1.0000000000000001e-05}",152,0.19148936170212766,0.19254658385093168,0.1956521739130435,0.1891891891891892,0.18633540372670807,0.19382239382239383,0.18944099378881987,0.1945945945945946,0.19254658385093168,0.1915057915057915,0.0004911667762125278,0.00024570995407114396,0.003105276139770559,0.0018945466013834194
0.017045307159423827,0.000701904296875,0.191713048855906,0.19310475071344635,"(12,)",2.89426612472e-05,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 2.8942661247167517e-05}",151,0.19148936170212766,0.19332298136645962,0.19875776397515527,0.19073359073359072,0.18633540372670807,0.19382239382239383,0.18944099378881987,0.19536679536679535,0.19254658385093168,0.19227799227799228,0.0031066265287483766,0.0002456711593180903,0.004100965977535831,0.0015482513635803855
0.01794772148132324,0.0006015777587890625,0.19418676561533704,0.19449471210340774,"(12,)",8.37677640068e-05,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 8.3767764006829236e-05}",150,0.19148936170212766,0.19332298136645962,0.20186335403726707,0.19227799227799228,0.18944099378881987,0.1945945945945946,0.18944099378881987,0.19536679536679535,0.19875776397515527,0.1969111969111969,0.003901557968239457,0.00020060542079199033,0.005132838551270013,0.0016060326435599795
0.01453866958618164,0.0007018566131591797,0.19666048237476808,0.19588719153936546,"(12,)",0.000242446201708,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 0.00024244620170823283}",148,0.1945288753799392,0.1956521739130435,0.20186335403726707,0.19227799227799228,0.18944099378881987,0.1945945945945946,0.1956521739130435,0.19536679536679535,0.20186335403726707,0.20154440154440154,0.002836010862284625,0.00024561267797706515,0.004720920925766519,0.0030668288726994723
0.09294724464416504,0.0006015777587890625,0.6233766233766234,0.6337904985731073,"(12,)",0.00070170382867,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 0.00070170382867038299}",102,0.6899696048632219,0.6847826086956522,0.7360248447204969,0.7505791505791506,0.7484472049689441,0.7552123552123552,0.20496894409937888,0.20772200772200772,0.7360248447204969,0.7706563706563706,0.04000831176604537,0.00020060547746384954,0.20960098005145697,0.21505798178124252
0.10187110900878907,0.0007017612457275391,0.8670377241805813,0.8730661406748365,"(12,)",0.0020309176209,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 0.0020309176209047371}",79,0.8966565349544073,0.8718944099378882,0.8354037267080745,0.8424710424710424,0.8757763975155279,0.8903474903474904,0.8975155279503105,0.8818532818532818,0.8291925465838509,0.8787644787644787,0.012281726719267236,0.0002457877749794052,0.02937961516269806,0.016405870538328916
0.055648088455200195,0.000501251220703125,0.8855905998763142,0.8954885009232836,"(12,)",0.00587801607227,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 0.0058780160722749115}",68,0.9148936170212766,0.8982919254658385,0.860248447204969,0.861003861003861,0.9006211180124224,0.9158301158301159,0.9037267080745341,0.9081081081081082,0.8478260869565217,0.8942084942084942,0.012454762260533301,3.234066955149302e-07,0.02640226359649178,0.018824047275998217
0.036597251892089844,0.0010026454925537109,0.9059987631416203,0.9128160147725366,"(12,)",0.0170125427985,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 0.017012542798525893}",61,0.9209726443768997,0.9262422360248447,0.8975155279503105,0.8934362934362934,0.9347826086956522,0.9305019305019305,0.8757763975155279,0.8772200772200772,0.9006211180124224,0.9366795366795366,0.0078115403703106386,2.431401974483864e-07,0.020312103464403135,0.023260125018658224
0.023863458633422853,0.0009024143218994141,0.9134199134199135,0.9237921772704383,"(12,)",0.0492388263171,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 0.049238826317067413}",53,0.9270516717325228,0.9363354037267081,0.9285714285714286,0.932046332046332,0.9285714285714286,0.9382239382239382,0.9037267080745341,0.911969111969112,0.8788819875776398,0.9003861003861003,0.00459034358292994,0.00020074850023499912,0.01963388739842969,0.014975771322049535
0.04020676612854004,0.0009024620056152343,0.9276437847866419,0.9531651838173577,"(12,)",0.14251026703,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 0.14251026703029993}",32,0.9270516717325228,0.9635093167701864,0.968944099378882,0.9621621621621622,0.8819875776397516,0.9042471042471042,0.9409937888198758,0.9745173745173745,0.9192546583850931,0.9613899613899614,0.012719939359169211,0.00020053388814185636,0.028360810810649038,0.024917817835970385
0.03048114776611328,0.0006015777587890625,0.922077922077922,0.9304037267080746,"(12,)",0.41246263829,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 0.41246263829013563}",46,0.9209726443768997,0.9091614906832298,0.8944099378881988,0.9073359073359073,0.9440993788819876,0.9536679536679536,0.9316770186335404,0.922007722007722,0.9192546583850931,0.9598455598455599,0.0045109030998169986,0.0002004862611366508,0.01640714190528853,0.02218961726297586
0.027974367141723633,0.0006015300750732422,0.8460111317254174,0.8667424878294444,"(12,)",1.19377664171,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 1.1937766417144382}",83,0.8875379939209727,0.8796583850931677,0.7888198757763976,0.8061776061776061,0.906832298136646,0.9343629343629344,0.8198757763975155,0.8494208494208494,0.8260869565217391,0.864092664092664,0.009109326102219494,0.00020062936889362864,0.04420311338319539,0.041748079725924946
0.019552183151245118,0.0006015300750732422,0.7229437229437229,0.7115964411616584,"(12,)",3.45510729459,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 3.4551072945922181}",95,0.7963525835866262,0.7981366459627329,0.7608695652173914,0.7444015444015444,0.6987577639751553,0.698069498069498,0.6956521739130435,0.6517374517374518,0.6614906832298136,0.6656370656370656,0.0017653206384464902,0.00020027177674422517,0.04898668704351786,0.05374704242748221
0.019652271270751955,0.0008020877838134765,0.7012987012987013,0.7051326170891389,"(12,)",10.0,"{'MLP__hidden_layer_sizes': (12,), 'MLP__learning_rate_init': 10.0}",96,0.8085106382978723,0.8190993788819876,0.6801242236024845,0.6895752895752896,0.7111801242236024,0.7057915057915058,0.6086956521739131,0.5953667953667954,0.6956521739130435,0.7158301158301158,0.0031291035033950824,0.00024570995407114396,0.06450894725047511,0.0712655028256136
0.012833833694458008,0.0007019519805908203,0.2510822510822511,0.25077807621285886,"(19,)",1e-05,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 1.0000000000000001e-05}",135,0.23404255319148937,0.2554347826086957,0.2453416149068323,0.25096525096525096,0.2608695652173913,0.24864864864864866,0.2484472049689441,0.25096525096525096,0.2670807453416149,0.2478764478764479,0.000680068090537089,0.0002458268010613583,0.011707478994505423,0.002634725488045193
0.016844654083251955,0.0008021831512451172,0.2529375386518244,0.25248195400369317,"(19,)",2.89426612472e-05,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 2.8942661247167517e-05}",134,0.23708206686930092,0.26009316770186336,0.2484472049689441,0.2517374517374517,0.2608695652173913,0.24864864864864866,0.2484472049689441,0.2517374517374517,0.2701863354037267,0.2501930501930502,0.006177527491610128,0.000245398516306938,0.011443587554593094,0.0039742282724443394
0.017847347259521484,0.0008022785186767578,0.2572665429808287,0.25819623971797884,"(19,)",8.37677640068e-05,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 8.3767764006829236e-05}",133,0.23708206686930092,0.26009316770186336,0.2484472049689441,0.261003861003861,0.2639751552795031,0.2579150579150579,0.2639751552795031,0.2571428571428571,0.2732919254658385,0.2548262548262548,0.0009297370299252114,0.0002455736363848502,0.012940125945922558,0.002192101698703554
0.08091506958007813,0.0007021427154541016,0.4291898577612863,0.4273107268759443,"(19,)",0.000242446201708,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 0.00024244620170823283}",112,0.24316109422492402,0.26242236024844723,0.2826086956521739,0.27953667953667954,0.5962732919254659,0.6015444015444016,0.6708074534161491,0.6293436293436293,0.35714285714285715,0.3637065637065637,0.05885622083984376,0.00024576831974959176,0.17186601495491885,0.15763597251679534
0.1131009578704834,0.0006013870239257813,0.7717996289424861,0.7756034916904483,"(19,)",0.00070170382867,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 0.00070170382867038299}",93,0.6990881458966566,0.718944099378882,0.8229813664596274,0.7930501930501931,0.7795031055900621,0.8007722007722008,0.7360248447204969,0.715057915057915,0.8229813664596274,0.8501930501930502,0.022399360011757706,0.00020046239802090236,0.048843322020974946,0.051725249404276474
0.07058773040771485,0.0006016731262207031,0.8577612863327149,0.8662355212355213,"(19,)",0.0020309176209,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 0.0020309176209047371}",82,0.817629179331307,0.8392857142857143,0.8695652173913043,0.8594594594594595,0.8509316770186336,0.8810810810810811,0.8975155279503105,0.8772200772200772,0.8540372670807453,0.8741312741312741,0.009958391731985535,0.00020055776542557568,0.026119007101132345,0.015333630613273565
0.04893031120300293,0.000701904296875,0.8824984539270253,0.8922528118180292,"(19,)",0.00587801607227,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 0.0058780160722749115}",70,0.8844984802431611,0.90527950310559,0.9285714285714286,0.9305019305019305,0.8509316770186336,0.8733590733590734,0.8819875776397516,0.8602316602316602,0.8664596273291926,0.8918918918918919,0.017330944084964123,0.0002454763062715024,0.025946626123035294,0.02455665910119825
0.04481935501098633,0.000701904296875,0.9270253555967841,0.9393822393822393,"(19,)",0.0170125427985,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 0.017012542798525893}",34,0.9361702127659575,0.9285714285714286,0.9316770186335404,0.9281853281853282,0.9254658385093167,0.9474903474903474,0.937888198757764,0.9428571428571428,0.9037267080745341,0.9498069498069498,0.0043657188834321835,0.00024547635258425195,0.012385556071531434,0.00925997202404401
0.030380964279174805,0.0006013870239257813,0.9307359307359307,0.9468331374853115,"(19,)",0.0492388263171,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 0.049238826317067413}",23,0.9544072948328267,0.9635093167701864,0.906832298136646,0.9088803088803089,0.9285714285714286,0.9482625482625483,0.937888198757764,0.9505791505791505,0.9254658385093167,0.962934362934363,0.005825887210857467,0.00020046245473319489,0.01563456597585568,0.019969163452145257
0.02837538719177246,0.0008020877838134765,0.9363017934446506,0.9520966929662581,"(19,)",0.14251026703,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 0.14251026703029993}",15,0.9544072948328267,0.9751552795031055,0.9161490683229814,0.922007722007722,0.9285714285714286,0.9528957528957529,0.9347826086956522,0.9359073359073359,0.9472049689440993,0.9745173745173745,0.006201969062649256,0.0002455152707302587,0.01355007081759898,0.020987926655054258
0.03188481330871582,0.000801992416381836,0.9214594928880643,0.9361222091656873,"(19,)",0.41246263829,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 0.41246263829013563}",47,0.9179331306990881,0.9130434782608695,0.9316770186335404,0.9305019305019305,0.9037267080745341,0.932046332046332,0.922360248447205,0.932046332046332,0.9316770186335404,0.972972972972973,0.007547360398936167,0.00024534022020411214,0.010338670989877662,0.019775842304184155
0.034191226959228514,0.0008022308349609375,0.8658008658008658,0.8802182306530133,"(19,)",1.19377664171,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 1.1937766417144382}",80,0.9209726443768997,0.9161490683229814,0.8229813664596274,0.8332046332046332,0.8571428571428571,0.8664092664092664,0.8695652173913043,0.888030888030888,0.8571428571428571,0.8972972972972973,0.005356463722465886,0.0002454374190031142,0.03189228207052772,0.028441951645177103
0.02937798500061035,0.0008023738861083985,0.8237476808905381,0.8365553130770522,"(19,)",3.45510729459,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 3.4551072945922181}",88,0.8024316109422492,0.8136645962732919,0.8757763975155279,0.8664092664092664,0.6956521739130435,0.6972972972972973,0.8788819875776398,0.9057915057915058,0.8664596273291926,0.8996138996138996,0.0071365465659876046,0.0002456516115490468,0.06976816413761576,0.07691303416441778
0.030982160568237306,0.0008021354675292969,0.8256029684601113,0.8417307369481282,"(19,)",10.0,"{'MLP__hidden_layer_sizes': (19,), 'MLP__learning_rate_init': 10.0}",86,0.8936170212765957,0.8866459627329193,0.8198757763975155,0.8316602316602316,0.7018633540372671,0.722007722007722,0.8788819875776398,0.8787644787644787,0.8322981366459627,0.8895752895752895,0.0066389473460148575,0.00024565151898962216,0.06760899008198111,0.06342395783847986
0.014137554168701171,0.0009024620056152343,0.016079158936301793,0.01716216216216216,"(28,)",1e-05,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 1.0000000000000001e-05}",208,0.0121580547112462,0.017857142857142856,0.015527950310559006,0.018532818532818532,0.009316770186335404,0.018532818532818532,0.024844720496894408,0.014671814671814672,0.018633540372670808,0.016216216216216217,0.0009191853416420261,0.00020053388814185636,0.0053754034997829684,0.0015057915057915055
0.014839410781860352,0.0006015777587890625,0.016079158936301793,0.01716216216216216,"(28,)",2.89426612472e-05,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 2.8942661247167517e-05}",208,0.0121580547112462,0.017857142857142856,0.015527950310559006,0.018532818532818532,0.009316770186335404,0.018532818532818532,0.024844720496894408,0.014671814671814672,0.018633540372670808,0.016216216216216217,0.0006015301223222651,0.00020060547746384954,0.0053754034997829684,0.0015057915057915055
0.013836812973022462,0.0006015777587890625,0.016079158936301793,0.01716216216216216,"(28,)",8.37677640068e-05,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 8.3767764006829236e-05}",208,0.0121580547112462,0.017857142857142856,0.015527950310559006,0.018532818532818532,0.009316770186335404,0.018532818532818532,0.024844720496894408,0.014671814671814672,0.018633540372670808,0.016216216216216217,0.0007502908269252512,0.00020048620443109243,0.0053754034997829684,0.0015057915057915055
0.06898355484008789,0.0008020877838134765,0.1694495980210266,0.16589054893402716,"(28,)",0.000242446201708,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 0.00024244620170823283}",160,0.0121580547112462,0.020186335403726708,0.015527950310559006,0.020077220077220077,0.7795031055900621,0.7583011583011583,0.024844720496894408,0.014671814671814672,0.018633540372670808,0.016216216216216217,0.10117862306693097,0.00024580723791945054,0.3042300424875574,0.29621312809188927
0.12593498229980468,0.0009023666381835938,0.8181818181818182,0.8242093335571596,"(28,)",0.00070170382867,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 0.00070170382867038299}",89,0.817629179331307,0.8222049689440993,0.8198757763975155,0.816988416988417,0.8167701863354038,0.8324324324324325,0.8385093167701864,0.8216216216216217,0.7981366459627329,0.8277992277992278,0.00139653457192871,0.0002004864879587238,0.012779982538414312,0.005354662686629364
0.06206507682800293,0.0006016731262207031,0.8336425479282622,0.8365754574450227,"(28,)",0.0020309176209,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 0.0020309176209047371}",85,0.8662613981762918,0.8322981366459627,0.8198757763975155,0.8355212355212355,0.8229813664596274,0.8401544401544402,0.8509316770186336,0.8293436293436294,0.8074534161490683,0.8455598455598455,0.0008022129618712079,0.00020043857743937932,0.021747676758104784,0.005748644045387501
0.05985922813415527,0.0007019519805908203,0.8738404452690167,0.8822058082927647,"(28,)",0.00587801607227,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 0.0058780160722749115}",74,0.8996960486322189,0.8975155279503105,0.9037267080745341,0.9158301158301159,0.9285714285714286,0.9351351351351351,0.8478260869565217,0.8262548262548263,0.7888198757763976,0.8362934362934363,0.028070387332810656,0.00024582670856789656,0.04984565298147018,0.043370389684576065
0.05354223251342773,0.0008022785186767578,0.9344465058750773,0.9451410105757931,"(28,)",0.0170125427985,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 0.017012542798525893}",19,0.9665653495440729,0.96972049689441,0.9099378881987578,0.9212355212355212,0.9347826086956522,0.9505791505791505,0.9130434782608695,0.9142857142857143,0.9472049689440993,0.9698841698841699,0.0165800795643101,0.0002457684585227328,0.02128778243310957,0.023534953480681926
0.03268694877624512,0.0006015300750732422,0.9344465058750773,0.9520513681383246,"(28,)",0.0492388263171,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 0.049238826317067413}",19,0.9270516717325228,0.9332298136645962,0.968944099378882,0.9737451737451738,0.9316770186335404,0.9459459459459459,0.953416149068323,0.9691119691119691,0.8913043478260869,0.9382239382239382,0.007910439649544633,0.0002003908937421167,0.026304666698386527,0.01639762310996115
0.035995769500732425,0.0009024143218994141,0.9406307977736549,0.9619582004364613,"(28,)",0.14251026703,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 0.14251026703029993}",12,0.9483282674772037,0.9541925465838509,0.9627329192546584,0.9737451737451738,0.937888198757764,0.9505791505791505,0.9596273291925466,0.9791505791505791,0.8944099378881988,0.9521235521235522,0.009125948786800899,0.0002005102801689856,0.02466001178733486,0.01200848940110525
0.04120960235595703,0.0008021831512451172,0.9239332096474954,0.9357193218062783,"(28,)",0.41246263829,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 0.41246263829013563}",40,0.9452887537993921,0.968944099378882,0.9254658385093167,0.9042471042471042,0.9192546583850931,0.918918918918919,0.9161490683229814,0.9204633204633205,0.9130434782608695,0.9660231660231661,0.01244038601290915,0.000245398516306938,0.011545498711713,0.026562034603231376
0.04060831069946289,0.0007017135620117187,0.9115646258503401,0.9208653684740641,"(28,)",1.19377664171,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 1.1937766417144382}",57,0.9057750759878419,0.9433229813664596,0.9347826086956522,0.905019305019305,0.9006211180124224,0.894980694980695,0.8975155279503105,0.9158301158301159,0.9192546583850931,0.9451737451737452,0.004627452397339418,0.00024553481083311983,0.013751258819009808,0.02020747076037599
0.038402223587036134,0.0007018566131591797,0.8682745825602969,0.8788945778076214,"(28,)",3.45510729459,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 3.4551072945922181}",77,0.8145896656534954,0.8346273291925466,0.9254658385093167,0.8918918918918919,0.7981366459627329,0.8185328185328186,0.9037267080745341,0.9374517374517375,0.9006211180124224,0.911969111969112,0.011491864942661714,0.0002455153170356583,0.05172982140881059,0.04537604480712124
0.04010686874389648,0.0008020877838134765,0.8695114409400123,0.879901796206144,"(28,)",10.0,"{'MLP__hidden_layer_sizes': (28,), 'MLP__learning_rate_init': 10.0}",76,0.9148936170212766,0.9091614906832298,0.8850931677018633,0.8895752895752895,0.7981366459627329,0.78996138996139,0.9037267080745341,0.9343629343629344,0.84472049689441,0.8764478764478765,0.008316757784172906,0.00024570990780242485,0.042864434979690946,0.04902433681623089
0.01574220657348633,0.0010025501251220703,0.14347557204700062,0.142705220748699,"(38,)",1e-05,"{'MLP__hidden_layer_sizes': (38,), 'MLP__learning_rate_init': 1.0000000000000001e-05}",182,0.13069908814589665,0.14518633540372672,0.13664596273291926,0.14517374517374518,0.13975155279503104,0.14285714285714285,0.14596273291925466,0.14285714285714285,0.16459627329192547,0.13745173745173744,0.0008146164735111502,0.0,0.011632946491591786,0.002824704946502023
0.01935153007507324,0.0007017135620117187,0.1453308596165739,0.1445593419506463,"(38,)",2.89426612472e-05,"{'MLP__hidden_layer_sizes': (38,), 'MLP__learning_rate_init': 2.8942661247167517e-05}",175,0.13069908814589665,0.14596273291925466,0.13664596273291926,0.14594594594594595,0.13975155279503104,0.14285714285714285,0.15527950310559005,0.14517374517374518,0.16459627329192547,0.14285714285714285,0.005516074334805399,0.0002459241773720286,0.012585604368696301,0.0014187763515758707
0.018348836898803712,0.0008018970489501953,0.14656771799628943,0.14796374013765318,"(38,)",8.37677640068e-05,"{'MLP__hidden_layer_sizes': (38,), 'MLP__learning_rate_init': 8.3767764006829236e-05}",174,0.13069908814589665,0.15217391304347827,0.13975155279503104,0.15135135135135136,0.13975155279503104,0.14671814671814673,0.15527950310559005,0.14594594594594595,0.16770186335403728,0.14362934362934363,0.0015404292522575571,0.00024584632565209885,0.01318314813015808,0.003274490955558393
0.0958547592163086,0.0006015777587890625,0.43475572047000616,0.4464973980191371,"(38,)",0.000242446201708,"{'MLP__hidden_layer_sizes': (38,), 'MLP__learning_rate_init': 0.00024244620170823283}",111,0.1337386018237082,0.1529503105590062,0.5962732919254659,0.6316602316602317,0.16459627329192547,0.16602316602316602,0.6428571428571429,0.6463320463320463,0.6428571428571429,0.6355212355212355,0.061982458502742435,0.0002004862611366508,0.2353987901282525,0.23442903409877328
