mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.008623075485229493,0.0011027336120605468,0.79282622139765,0.8033380896424374,1,{'MLP__max_iter': 1},13,0.8206686930091185,0.8020186335403726,0.7950310559006211,0.7953667953667953,0.7919254658385093,0.8046332046332046,0.7981366459627329,0.8084942084942085,0.7577639751552795,0.8061776061776061,0.0005844677953826192,0.00020060564747933113,0.020230632650569576,0.0045079537584264565
0.015340805053710938,0.0010026931762695313,0.8348794063079777,0.846316098707403,2,{'MLP__max_iter': 2},12,0.8419452887537994,0.842391304347826,0.8478260869565217,0.8486486486486486,0.8291925465838509,0.8463320463320463,0.84472049689441,0.844015444015444,0.8105590062111802,0.8501930501930502,0.0007502717134830267,3.2340669551493016e-07,0.013676488373453624,0.002869453577035147
0.02797417640686035,0.00110321044921875,0.9146567717996289,0.9282625482625484,4,{'MLP__max_iter': 4},11,0.9300911854103343,0.9285714285714286,0.9192546583850931,0.9312741312741313,0.9099378881987578,0.9243243243243243,0.9192546583850931,0.9274131274131274,0.8944099378881988,0.9297297297297298,0.001284080514247319,0.00020060547746384954,0.011956382333014158,0.00234728712796459
0.053141307830810544,0.0010028362274169921,0.9511440940012369,0.9676901124727213,8,{'MLP__max_iter': 8},2,0.9635258358662614,0.9704968944099379,0.9627329192546584,0.9621621621621622,0.9596273291925466,0.9660231660231661,0.937888198757764,0.972972972972973,0.9316770186335404,0.9667953667953668,0.001520788414250483,1.784161275279017e-07,0.013517543973804422,0.0037396297901542337
0.1036756992340088,0.0010027885437011719,0.9616573902288188,0.9805195568239047,16,{'MLP__max_iter': 16},1,0.9665653495440729,0.9805900621118012,0.9782608695652174,0.9822393822393822,0.9627329192546584,0.976061776061776,0.9627329192546584,0.9822393822393822,0.937888198757764,0.9814671814671815,0.0031452903332936694,5.43678009557313e-07,0.013143968167287223,0.002310427306920358
0.129644775390625,0.0009023666381835938,0.9492888064316636,0.9746348833305355,32,{'MLP__max_iter': 32},3,0.9574468085106383,0.9658385093167702,0.9316770186335404,0.9598455598455599,0.9627329192546584,0.976061776061776,0.953416149068323,0.9845559845559846,0.9409937888198758,0.9868725868725868,0.023095253573482348,0.00020060542079199033,0.0113311088703638,0.01045299904628818
0.12723846435546876,0.0011029243469238281,0.9492888064316636,0.9746348833305355,64,{'MLP__max_iter': 64},3,0.9574468085106383,0.9658385093167702,0.9316770186335404,0.9598455598455599,0.9627329192546584,0.976061776061776,0.953416149068323,0.9845559845559846,0.9409937888198758,0.9868725868725868,0.019562041439326074,0.00020051011007264063,0.0113311088703638,0.01045299904628818
0.12914342880249025,0.0010028362274169921,0.9492888064316636,0.9746348833305355,128,{'MLP__max_iter': 128},3,0.9574468085106383,0.9658385093167702,0.9316770186335404,0.9598455598455599,0.9627329192546584,0.976061776061776,0.953416149068323,0.9845559845559846,0.9409937888198758,0.9868725868725868,0.01794633643130921,9.536743164062499e-08,0.0113311088703638,0.01045299904628818
0.13175048828125,0.0009024143218994141,0.9492888064316636,0.9746348833305355,256,{'MLP__max_iter': 256},3,0.9574468085106383,0.9658385093167702,0.9316770186335404,0.9598455598455599,0.9627329192546584,0.976061776061776,0.953416149068323,0.9845559845559846,0.9409937888198758,0.9868725868725868,0.022539987775984368,0.00020027166321163282,0.0113311088703638,0.01045299904628818
0.1263359546661377,0.0009024143218994141,0.9492888064316636,0.9746348833305355,512,{'MLP__max_iter': 512},3,0.9574468085106383,0.9658385093167702,0.9316770186335404,0.9598455598455599,0.9627329192546584,0.976061776061776,0.953416149068323,0.9845559845559846,0.9409937888198758,0.9868725868725868,0.020880836074865433,0.00020062931222851804,0.0113311088703638,0.01045299904628818
0.1326526165008545,0.0010027885437011719,0.9492888064316636,0.9746348833305355,1024,{'MLP__max_iter': 1024},3,0.9574468085106383,0.9658385093167702,0.9316770186335404,0.9598455598455599,0.9627329192546584,0.976061776061776,0.953416149068323,0.9845559845559846,0.9409937888198758,0.9868725868725868,0.020569623831042775,3.015782985847835e-07,0.0113311088703638,0.01045299904628818
0.1462890625,0.001203298568725586,0.9492888064316636,0.9746348833305355,2048,{'MLP__max_iter': 2048},3,0.9574468085106383,0.9658385093167702,0.9316770186335404,0.9598455598455599,0.9627329192546584,0.976061776061776,0.953416149068323,0.9845559845559846,0.9409937888198758,0.9868725868725868,0.02357098057239069,0.00024557368267924426,0.0113311088703638,0.01045299904628818
0.14478497505187987,0.001203441619873047,0.9492888064316636,0.9746348833305355,4096,{'MLP__max_iter': 4096},3,0.9574468085106383,0.9658385093167702,0.9316770186335404,0.9598455598455599,0.9627329192546584,0.976061776061776,0.953416149068323,0.9845559845559846,0.9409937888198758,0.9868725868725868,0.024876073879908308,0.00024584618692291164,0.0113311088703638,0.01045299904628818
